PDB_ID	bits
6vq7g	9.234
7khrn	7.13
1brdA	6.83
7uzgj	6.266
6wm42	6.001
3aouB	5.506
5voxW	5.274
7uwai	4.634
7uzhm	4.252
7u8ro	2.885
4jq6C	2.428
5vexA	2.428
4jq6A	2.228
5ee7A	1.387
6kk1A	0.941
6kjvA	0.7586
4knfD	0.5611
6kk7A	0.4333
5lxgA	0.4333
4klyD	0.3493
6yxfA	0.307
4jq6B	0.307
5xf1B	0.2816
4gycA	0.2475
7zn0B	0.227
7zmyA	0.1995
7b03A	0.183
8jiqR	0.1608
6e3yR	0.1139
6uvaR	0.1091
7vvnR	0.1001
7wbjR	0.09186
1jgjA	0.08427
7tyxR	0.07406
7xkeR	0.07093
5uz7R	0.05477
6uunR	0.05477
7tyoR	0.04416
7lllR	0.0423
8fltR	0.04051
8tb7R	0.04051
7tyiR	0.04051
6xoxR	0.0388
7sf8A	0.0356
7ewlB	0.03266
7ydmR	0.02522
7finR	0.02314
8flsR	0.02314
7xkfR	0.02216
7y36R	0.02216
