PDB_ID	bits
7wfrA	8.772
4gslC	6.968
7dxcB	6.968
8fhiA	6.968
7mzaB	6.968
8bx7D	6.578
1igjC	6.21
6h04A	6.21
7lqyB	4.933
7mz9C	4.657
7wfwA	4.657
8as2A	4.657
3hrzC	4.657
4tqeL	4.657
7rquA	4.396
3ugxC	4.151
8pivA	4.151
8oxwA	4.151
2y65C	3.918
8as3A	3.918
6h03A	3.918
7mx8H	3.699
6k3fD	3.699
3j8xK	3.699
8p3tB	3.297
7q60A	3.112
8c1sA	3.112
3frpB	3.112
8eokG	3.112
7u0eH	3.112
3cu7A	3.112
2qkiC	2.938
7ylrA	2.774
4ll4A	2.774
7rhkB	2.774
5fk0H	2.619
3cu7B	2.619
7r0cC	2.619
6vfwE	2.619
1cd9D	2.472
5tv1A	2.334
5lt1B	2.334
4jqiA	2.334
6h6eE	2.334
7u0eA	2.334
3pvmC	2.334
1sujA	2.204
8f6pA	2.204
1g4mA	2.204
8fwsA	2.08
