PDB_ID	bits
6o0nA	9.772
4ogsB	9.772
3dquA	9.772
6zdzA	9.308
7yb1A	9.308
3sj7B	9.308
3tp9B	9.308
1x1tA	8.447
6i3rA	8.447
1w8dD	8.447
8hfjD	8.447
5wuwA	8.447
5wvaA	8.447
6oz7B	8.046
8bciD	8.046
8jf9C	8.046
6wonA	7.665
4yqyB	7.665
2okyA	7.301
1vsgB	7.301
1w8dC	7.301
3zthA	6.955
2belC	6.955
6l7nA	6.955
1w6uD	6.625
5ch8A	6.625
6t3eA	6.625
3i3oH	6.311
4kf5B	6.311
3k32C	6.311
1w8dB	6.012
5gy7B	6.012
6zdzB	6.012
3imkA	5.727
4yqyA	5.727
4c1cA	5.727
4dryA	5.727
3ay6C	5.456
2e18B	5.456
4bmvI	5.456
7btmH	5.456
2ztmC	5.456
5b57D	5.456
8hfkC	5.456
3gmdC	5.456
7ucwB	5.456
7m3eB	5.197
3akoG	5.197
7lj9D	5.197
3edmC	5.197
