PDB_ID	bits
4e6wC	9.353
3o3vC	9.353
6c0jA	8.83
2qmuC	8.83
6wpxA	8.337
1s1vA	7.871
4qhbA	7.871
2hnyA	7.871
4xohC	7.432
4qhbD	5.905
3ks7C	5.905
4qhbB	4.693
2yrbA	4.183
4xohB	3.729
6f1dA	2.494
6qe7B	1.766
5hkjA	1.404
8dhlA	1.325
7kp8B	0.9941
8dhlB	0.9941
7u0wB	0.8862
7uafD	0.8367
6x83F	0.6648
4gwmA	0.6648
5hbaA	0.5283
1wmfA	0.5283
1wmeA	0.4988
7msgA	0.3963
4r4xA	0.3336
4gwmB	0.3149
7zgnA	0.2973
7db5A	0.2807
5b4xA	0.2363
4n90C	0.2231
2wnvB	0.2106
4oumA	0.1989
2yglB	0.1989
7ta6F	0.1773
2wnvE	0.158
5faxB	0.158
6x82D	0.1409
5awqA	0.1409
4gwnA	0.1256
2az5A	0.07928
7ehgE	0.06672
6i50A	0.06299
3qd6F	0.05948
6cu0E	0.05615
5bnqA	0.05302
8jmrB	0.04213
