PDB_ID	bits
5mlcW	9.548
3f8kA	9.548
2ckfE	9.548
4ihsC	9.548
1i3zA	9.548
5tshD	9.548
7mjbA	9.548
7o1fD	9.548
2bjqA	9.548
8oxhA	9.548
1jyuA	9.548
6rpxA	9.548
3hugM	9.548
7d98P	9.548
4dsdB	9.548
2i5zO	9.548
7s23C	9.548
6x4hA	9.548
6zj2D	9.548
2pm7D	9.548
8fm9A	9.548
5leyU	8.949
6mpkA	8.949
4phtB	8.949
1bkwA	8.949
6awfE	8.949
3ckaA	8.949
8g2fA	8.949
7ep9C	8.949
2af5A	8.949
6m5fC	8.949
6nnxA	8.949
2esnA	8.949
3dxkC	8.949
4ykoB	8.949
8t08R	8.949
1xipA	8.949
4phtC	8.949
6kwyQ	8.949
4j8gB	8.949
8j07s1	8.949
4l9oB	8.949
5zfqA	8.387
2qxlA	8.387
5le5U	8.387
5ginF	8.387
5y2vC	8.387
8bzlC	8.387
3dxmC	8.387
2pm6D	8.387
