PDB_ID	bits
6qc4BJ	9.695
8f5hA	9.16
4s0oB	8.176
7ohph	8.176
2r1qA	6.514
7r81j1	4.903
1fpoC	1.119
1fpoA	0.1717
6hivBK	0.04921
4it5C	0.03921
5y88T	0.03124
4it5A	0.02951
2ys8A	0.02951
2y4uA	0.02634
6hixBK	0.02489
2ctqA	0.0177
6jmgB	0.01672
7aoiBK	0.007132
1wjzA	0.00322
6z5nA	0.003042
2kqxA	0.002874
5aykA	0.002163
8glvIn	0.001628
1xblA	0.001373
2yuaA	0.001297
6yxyBK	0.001226
1bqzA	0.001034
2n04A	0.001034
1bq0A	0.0009765
8bqsA2	0.0009226
8glvKA	0.0006199
6byrA	0.0005227
3ucsC	0.0004666
2lgwA	0.0004408
3ucsD	0.0004165
8fe2B	0.0003717
8gymj1	0.0003512
1hdjA	0.0002644
5nroB	0.0002644
8eodA	0.000236
3apqB	0.000236
7jtky	0.0002229
4rwuA	0.000199
6psiC	0.000188
5aylA	0.0001776
2n05A	0.0001776
3apqA	0.0001415
4j80D	0.0001128
6d6xA	0.0001128
2cugA	0.0001065
