PDB_ID	bits
2rldB	9.967
8br2A	9.967
5np7C	9.372
2i1qA	9.372
2f1hA	9.372
3ihqB	8.813
8gjaB	8.813
2rldE	8.287
7rdsA	8.287
3ewaA	7.328
8auwD	7.328
1pznA	6.891
1z1vA	6.891
8gjaD	6.891
2z43C	6.891
7c9aA	6.48
1wclA	6.48
1xu4A	6.48
1sv0D	6.093
8gj9A	6.093
7ej6B	6.093
3ldaA	5.729
1t4gA	5.066
8gykB	5.066
3tadB	5.066
6kr4H	5.066
8gykE	4.764
8fazC	4.48
8ouzB	4.48
5nwlF	4.213
8bscD	4.213
2bkeA	4.213
3fyhA	4.213
2zucB	3.961
1szpF	3.725
8gbjC	3.725
2dflA	3.725
1u9lA	3.725
1cokA	3.503
1szpA	3.503
5lm9A	3.503
2zubB	3.503
2zj8A	3.294
8bq2A	3.097
5j8yC	3.097
5nwlH	3.097
6zfxA	2.575
6kr4F	2.575
7qg0A	2.422
4mtnA	2.422
