PDB_ID	bits
2m0mB	9.693
6kw0B	9.693
2b8tA	8.195
5zwoA	7.749
1nneB	6.195
7dl3A	6.195
8sjdC	5.539
4o3mA	5.539
3j15A	5.539
3edoB	4.953
5iv7F	4.953
7d27A	4.429
3p83E	4.188
3p83F	3.166
1yadB	2.994
2n1mA	2.994
2ebmA	2.831
6ywaA	2.831
2b4jA	2.677
3qh2A	2.677
7qspA	2.677
3f9kA	2.677
6hiwCK	2.393
7a5pA	2.14
7qspB	2.024
7qu3A	1.809
6puzB	1.809
3qh2B	1.711
5eu7A	1.618
3lrxA	1.618
7qu0A	1.53
6hiyCK	1.293
5icgA	1.293
3lyuB	1.223
3kkrA	1.034
4e19B	0.9246
5mrcKK	0.8267
8sjdA	0.7392
6ltpA	0.625
3cj9A	0.4725
4br2A	0.193
3wxmH	0.1726
3vtiA	0.1459
3cjaA	0.138
3hrgA	0.05961
6zq8A	0.0533
3tsqA	0.04261
3vthB	0.04261
3r9pA	0.02724
3p4iB	0.02576
