PDB_ID	bits
4beuA	9.396
2dokA	6.733
2zudB	6.369
5fphF	5.391
7am2BK	5.1
7agzA	4.825
2x9qA	4.564
5fphE	3.863
3oqvA	3.655
4tn1A	3.094
2evrA	2.097
8h4mA	2.097
4c2gA	1.679
7b70D	0.7717
3vaaC	0.6533
4c2hB	0.553
1v1cA	0.5231
4c2eB	0.5231
3vaaB	0.4948
6iqrB	0.4681
6iqqC	0.3963
2rczA	0.3546
6cpkA	0.3546
4c2dB	0.2686
3h0kB	0.2541
3cyyA	0.2541
2jweB	0.2151
2osgB	0.1925
6iqrA	0.1629
6vbbA	0.1629
3e17B	0.1629
2yunA	0.1541
5wqlC	0.1458
4zo4C	0.08845
5wqlD	0.08845
2kr3A	0.07915
1zx6A	0.07915
1ue9A	0.07083
5veiA	0.067
6jp5B	0.05672
3suzA	0.04801
1udlA	0.03637
1fcfA	0.03255
2moxA	0.03255
7a2lA	0.03079
4lnpA	0.02755
2d1xA	0.02755
6b25A	0.02606
2ke9A	0.02465
2jm8A	0.02465
