PDB_ID	bits
8pd7A	4.268
6bwmA	3.296
7n0nA	2.658
5an8A	2.439
8pd5A	1.884
8pduB	1.586
8pd9A	1.077
8pd3A	0.7965
8ekqA	0.7308
8pczB	0.6423
4g80S	0.4752
8otwB	0.4752
8ekrA	0.4552
8eksA	0.4176
4g80I	0.4
7t38A	0.3832
8fc8A	0.3832
6o77A	0.309
6oo7D	0.2098
6whgB	0.2098
8pd2A	0.1691
6mhxB	0.1364
7zjgA	0.11
7vnqA	0.1054
7t37D	0.09666
8teoA	0.09666
6mhwA	0.05068
8gkaA	0.03024
6bclC	0.02658
7sipA	0.02546
7e7zB	0.02438
6pqpA	0.02438
7vnpA	0.02143
8j05B	0.02053
8dflA	0.02053
8sdaD	0.01966
7wf4D	0.01728
7uk5A	0.01393
5wieH	0.01335
7e87B	0.01225
6lgpA	0.01173
8sd3A	0.01076
7e8eD	0.01076
6pqoD	0.009876
7f0jB	0.009061
8sdaC	0.008314
7ssxA	0.007628
7ukfA	0.006704
7w3yA	0.006151
7w6sB	0.004751
