PDB_ID	bits
1b26F	9.462
6jqlA	9.462
7c5vA	9.462
5i7nA	9.462
4uzeA	9.462
3q64A	8.944
5lp5A	8.944
3pu2C	8.944
8ew0E	8.944
2xepB	8.944
5xw6B	8.944
3ugfB	8.944
1pn2C	8.454
7cjgB	8.454
7rpgA	8.454
3g7gE	8.454
5n9bA	8.454
1mm8A	7.991
2xh9A	7.991
7onwA	7.991
4qi6A	7.991
4fbeA	7.991
5odnF	7.991
7y1tA	7.553
2ownB	7.553
6uhlB	7.553
3rd6A	7.553
1uzxA	7.14
5kshB	7.14
6xqzA	7.14
1b7eA	6.749
6yfiC	6.749
3aogC	6.749
2xf3A	6.379
6tudAAA	6.379
3nm7A	6.379
4ztkA	6.379
3lbeB	6.379
2hzqA	6.379
5t06C	6.03
2ye0A	5.699
8j2hB	5.699
4qfwC	5.699
3ggnA	5.699
5dacB	5.699
7aubA	5.387
3edpA	5.387
6flkB	5.387
3r42A	5.387
4mdzA	5.387
