PDB_ID	bits
6e3yR	1.051
4z9gB	0.9225
4z9gC	0.5235
4z9gA	0.2496
8oyxA	0.1416
4or2B	0.1416
7wz7R	0.119
7tyiR	0.08038
6fj3A	0.06752
7eq1R	0.06188
7tyxR	0.06188
6whcR	0.04765
5uz7R	0.04002
6kjvB	0.02824
6kjvA	0.02478
6kk7B	0.02271
8gw8R	0.02174
6m1iA	0.01749
6d32A	0.01534
6kk7A	0.01289
6kk1B	0.01131
5vewB	0.01131
8jmtA	0.01083
7sf7A	0.009501
7vvoR	0.008337
6ln2A	0.007003
8fu6R	0.007003
7d68R	0.006704
7fiyR	0.006704
7vvjR	0.006419
7v35R	0.006145
7d77R	0.005883
7wbjR	0.004942
7x8rR	0.004529
6m1hA	0.003643
8itmR	0.003487
6xoxR	0.003339
7vvnR	0.003339
7vvkR	0.003339
8jitR	0.002929
7f16R	0.002929
7cz5R	0.002685
7llyR	0.001814
8fltR	0.001814
8flsR	0.001814
7e14R	0.001736
6nbfR	0.001662
7v9mR	0.001662
6x19R	0.001592
8flqR	0.001459
