PDB_ID	bits
3jr2C	9.481
3pqdA	9.481
1e0jB	8.971
7n1oA	8.971
8ixaI	8.487
5cfzA	8.03
8fzuB	8.03
4c2aA	7.189
4i1iB	6.801
5nueB	6.801
2i1oA	6.089
4alnF	5.45
8hpcD	5.45
2cxxC	5.45
8ft6A	5.157
7un1HG	4.879
8hpcE	4.879
5k27B	4.616
3tyuB	4.616
8j12A	4.616
5kkgA	4.616
6n91B	4.368
8fz4B	4.132
5t9jA	4.132
1gc5A	3.699
4oxnA	3.699
4b8sA	3.699
3cq0B	3.5
5k27A	3.312
5ycrD	3.133
7f49A	3.133
4y97C	3.133
7pwyD	2.964
8ft8A	2.964
1ocbA	2.805
3n2nB	2.805
1lxcA	2.805
3hp4A	2.805
4y97E	2.654
5jouA	2.654
5wvaB	2.654
8dzjA	2.511
5euzA	2.248
7ulhB	2.248
3kzpA	2.248
7xujB	2.127
6w6aA	2.012
7xuhB	1.904
4gxwB	1.904
4cv1H	1.904
