PDB_ID	bits
7n97A	9.991
4mbeF	9.991
5we0D	9.991
3kikA	9.991
1w88G	9.991
7ml7A	9.375
6g2hF	8.796
7n9qA	8.254
2yqfA	8.254
1w85A	7.744
4asiF	6.397
6g2iG	3.384
3tq6A	1.387
6erqG	0.8883
2yukA	0.8883
6cg0N	0.782
2hdzA	0.3642
1v63A	0.3417
3fghA	0.2485
1k99A	0.1807
1v64A	0.1314
1hsnA	0.1019
1aabA	0.08417
1qrvB	0.06953
5vweA	0.05744
6cimN	0.04745
2crjA	0.04745
7cyuA	0.04177
2cs1A	0.04177
1cg7A	0.03919
2d7lA	0.03919
1hsmA	0.03451
5jghA	0.03038
3nm9M	0.02355
1qrvA	0.02209
1hmfA	0.02073
6cijN	0.01825
1nhmA	0.01825
6l34A	0.01607
2yqiA	0.01415
1j5nA	0.01246
3nm9A	0.01169
1cktA	0.01169
1nhnA	0.01097
4qr9B	0.009058
1wxlA	0.008499
2ly4A	0.006588
1j3dA	0.006181
1lwmA	0.003714
2co9A	0.003485
