PDB_ID	bits
6qu1D	9.739
4omkB	9.109
6h3aD	9.109
1ufzA	9.109
8f53A	8.519
2damA	8.519
4dbgB	7.968
2mj5B	7.968
4tlgA	7.968
1wr1B	7.453
6xqiG	7.453
5x0wG	7.453
2dnaA	6.971
2jujA	6.971
2dzlA	6.971
2qhoH	6.52
2oo9C	5.703
2d9sA	5.703
4ae4B	5.334
2jy6B	5.334
3f92A	4.666
2daiA	4.666
2oobA	4.364
2oo9B	3.818
3ihpA	3.818
2dahA	3.571
4un2B	3.34
2d9sB	3.34
2ooaB	3.34
1vejA	3.124
1wjiA	2.922
2jnhA	2.39
2bweF	2.236
2bweG	2.236
2bweQ	2.236
2bweP	2.236
2bweE	2.236
6w2hA	2.236
2bweH	2.236
6w2iA	2.236
2knzA	2.091
6w2gB	1.829
2cp8A	1.829
7tgpA	1.711
2denA	1.6
1z96B	1.497
2lbcA	1.145
2cwbA	1.071
1z96A	1.002
2knvB	0.005082
