PDB_ID	bits
4y1bA	8.132
6zj2M	8.132
5f64C	7.644
6zj2D	6.755
1sulB	5.969
5w43B	5.969
5o8yD	5.274
6cczB	5.274
3kuuA	5.274
6zj2L	4.958
2vuhB	4.661
6zixA	4.661
1ps0A	4.381
6zj2C	4.118
3uk0A	4.118
6oecI	3.871
6oecD	3.871
1e3jA	3.871
5w43A	3.639
5z0yA	3.639
5k1sD	3.639
4l85B	3.421
3i3uE	3.216
5i4cA	3.216
6oecE	3.023
4ms4B	3.023
2j48A	2.842
6zj2O	2.842
1xhfA	2.842
3pgyC	2.671
3hdgA	2.671
7oydv	2.671
1gjuA	2.36
1xbtD	2.219
4ra6B	2.219
4ldaH	2.219
1nxxA	2.086
4uhjA	2.086
1qmpD	1.961
8e9gO	1.733
6zj2N	1.733
7qpeA	1.733
3qwbB	1.733
6oecG	1.733
1wekF	1.629
4ldzB	1.531
5borA	1.439
6od1A	1.439
3piiA	1.353
2orvA	1.272
