PDB_ID	bits
6r6gAI	8.97
3cvpA	8.611
6vk1B	8.611
5qsxA	8.611
5j5kA	8.266
4p3gA	7.618
8e12B	6.211
3sprA	5.275
5lu1B	5.064
6bzdC	4.862
4p3gB	4.862
8c2gA	4.667
8e0mK	4.301
8qt5G	4.129
8e0oB	3.964
6fi5A	3.964
8d9pA	3.805
7oq8A	3.653
5vjuA	3.507
6yr5A	3.366
7nmzAA	3.366
8qt5C	3.366
2o98A	3.232
6t80C	3.232
7xbqB	3.102
2v7dD	3.102
5yqgB	3.102
6s39A	2.978
8f6jA	2.859
5n6nB	2.859
5ltwB	2.859
6y44A	2.745
7ajuUL	2.635
6t5fA	2.635
6byjF	2.529
6felA	2.428
6twzD	2.428
6fnbB	2.331
3p1pA	2.331
6qzrE	2.331
7nmzBA	2.238
7qikB	2.238
6frku	2.062
5hf3A	2.062
5btvA	2.062
5ltwF	1.98
8ancA	1.98
2c63D	1.98
7a6yB	1.98
6z0cA	1.901
