PDB_ID	bits
6iz8B	8.898
7zpmA	8.898
1sp9A	8.417
8sgdD	8.417
1s9cI	8.417
6szuA	7.963
7nhnr	7.963
8pfhB	7.533
6ideA	7.533
3kh8B	7.126
4a5aD	7.126
2qnuB	7.126
6j63A	6.741
8hzuA	6.741
3zgjB	6.741
3kayB	6.741
1tfzA	6.741
7e0xA	6.377
7x7lA	6.033
7x7lB	6.033
3wfpA	5.707
5ywgA	5.707
3cm8A	5.707
3omlA	5.107
7p48q	5.107
7aork	4.831
8h69A	4.831
7cqrA	4.831
1sp8C	4.571
8hgnA	4.571
5yy6A	4.571
5ywkB	4.571
6isdA	4.571
7x7lD	4.571
5ywiA	3.869
4kh6A	3.463
5yy7B	3.463
6zmwB	3.463
5xgkC	3.099
5xgkA	2.773
5v93q	2.623
6sgbCQ	2.482
8qppQ	2.482
2r5vA	2.348
6hivCQ	2.348
5yy7A	2.348
5xgkB	2.221
5hmqA	1.779
6zvjn	1.592
8cwoQ	1.592
